"year","university","research_total","endowment_value_fiscal_year_end","total_expenses","total_salaries"
"2015","160135","0.0","","","177792.0"
"2015","160199","0.0","","","259317.0"
"2015","160320","0.0","","","14166600.0"
"2015","160409","0.0","","5402890.0","1759520.0"
"2015","160445","0.0","","","1634160.0"
"2015","160472","0.0","","","126132.0"
"2015","160481","0.0","327341.0","13392800.0","5918790.0"
"2015","160524","0.0","","5638840.0","1854870.0"
"2015","160533","0.0","87890.0","8646940.0","3947530.0"
"2015","160579","0.0","301915.0","20917000.0","8446370.0"
"2015","160597","0.0","","","350271.0"
"2015","160612","1798450.0","15374000.0","162151000.0","70685800.0"
"2015","160621","8565060.0","9242720.0","137567000.0","50770000.0"
"2015","160630","239427.0","4128790.0","45095500.0","15442100.0"
"2015","160649","110503.0","711363.0","34042500.0","12500900.0"
"2015","160658","48167000.0","143126000.0","276057000.0","167762000.0"
"2015","160667","0.0","","16371800.0","7663590.0"
"2015","160755","135388000.0","1209320000.0","859277000.0","396946000.0"
"2015","160904","8094790.0","160276000.0","100438000.0","43477700.0"
"2015","160913","0.0","","14229900.0","6127780.0"
"2015","160940","0.0","","9318660.0","3477040.0"
"2015","160959","0.0","50114700.0","23626900.0","6599900.0"
"2015","160977","1512300.0","261501000.0","103404000.0","47958200.0"
"2015","160995","0.0","","2849440.0","1437850.0"
"2015","161004","2758000.0","1392760000.0","154283000.0","66484400.0"
"2015","161022","0.0","6328790.0","2938780.0","1590990.0"
"2015","161077","0.0","719204.0","20821700.0","8990690.0"
"2015","161086","1799000.0","745957000.0","127795000.0","52852000.0"
"2015","161138","0.0","755968.0","19615100.0","8974850.0"
"2015","161192","0.0","2974960.0","19126100.0","7476290.0"
"2015","161208","0.0","1019270.0","2210290.0","1080650.0"
"2015","161217","107000.0","7316000.0","46909000.0","19979000.0"
"2015","161226","676000.0","12944000.0","42765000.0","18433000.0"
"2015","161235","22000.0","3447000.0","16122000.0","6861000.0"
"2015","161244","647000.0","2299000.0","12799000.0","4831000.0"
"2015","161253","65585000.0","280824000.0","344550000.0","153571000.0"
"2015","161280","74000.0","7661000.0","40446000.0","16913000.0"
"2015","161299","1238820.0","18057000.0","40019000.0","15147100.0"
"2015","161341","19000.0","1320000.0","20463000.0","8650000.0"
"2015","161457","6279730.0","33731900.0","151926000.0","69004500.0"
"2015","161484","0.0","2377980.0","13084500.0","5620100.0"
"2015","161493","0.0","","","906835.0"
"2015","161509","0.0","6484070.0","11926200.0","5088220.0"
"2015","161518","0.0","18107100.0","37237800.0","19700600.0"
"2015","161527","0.0","","","2276000.0"
"2015","161545","0.0","1053690.0","41778600.0","19214600.0"
"2015","161554","8475000.0","31850000.0","166824000.0","76597000.0"
"2015","161563","0.0","10510800.0","17170600.0","6872150.0"
"2015","161572","0.0","14227100.0","15846500.0","7431500.0"
"2015","161581","0.0","507727.0","8406740.0","3337600.0"
"2015","161615","0.0","","","142153.0"
"2015","161651","0.0","","","218555.0"
"2015","161688","0.0","12042100.0","36404900.0","18037900.0"
"2015","161767","0.0","6803380.0","147687000.0","79907200.0"
"2015","161776","0.0","","4118140.0","1612140.0"
"2015","161800","0.0","","","707448.0"
"2015","161855","0.0","","","512043.0"
"2015","161864","0.0","1120540.0","75343700.0","35586600.0"
"2015","161873","6196450.0","45283400.0","111980000.0","62260400.0"
"2015","162007","647341.0","7674170.0","98876100.0","47091400.0"
"2015","162061","0.0","4248090.0","15828000.0","5591420.0"
"2015","162104","0.0","5981170.0","34493100.0","14221500.0"
"2015","162122","0.0","3662670.0","79429600.0","38160600.0"
"2015","162168","0.0","3560300.0","29809400.0","15183900.0"
"2015","162210","0.0","3099970.0","29824600.0","12564100.0"
"2015","162283","0.0","1583830.0","76481100.0","35328100.0"
"2015","162335","0.0","","","295972.0"
"2015","162371","0.0","","","3160210.0"
"2015","162557","0.0","12089300.0","61865300.0","32128700.0"
"2015","162584","355027.0","24277900.0","107710000.0","50020000.0"
"2015","162609","0.0","2810010.0","17215400.0","6817880.0"
"2015","162654","133507.0","216707000.0","69794000.0","30810100.0"
"2015","162681","0.0","","9431530.0","3350000.0"
"2015","162690","0.0","8510730.0","47135000.0","20399900.0"
"2015","162706","0.0","6141810.0","61443500.0","26247300.0"
"2015","162760","0.0","84671500.0","41817600.0","17956400.0"
"2015","162779","0.0","7445350.0","105535000.0","55171800.0"
"2015","162830","0.0","","","354892.0"
"2015","162928","1380090000.0","3326930000.0","5091370000.0","2270150000.0"
"2015","162982","0.0","","","1979450.0"
"2015","163028","0.0","","","3128880.0"
"2015","163046","1336540.0","206254000.0","197844000.0","85626300.0"
"2015","163107","0.0","","","127295.0"
"2015","163204","0.0","19190200.0","336981000.0","166349000.0"
"2015","163259","423034000.0","261976000.0","1027840000.0","585545000.0"
"2015","163268","73066800.0","80705900.0","386241000.0","180385000.0"
"2015","163286","457991000.0","508852000.0","1763130000.0","919204000.0"
"2015","163295","0.0","85217800.0","78914200.0","35998700.0"
"2015","163338","12067600.0","26437700.0","116260000.0","55390500.0"
"2015","163347","0.0","","","3005900.0"
"2015","163408","0.0","","","303542.0"
"2015","163426","118586.0","22434600.0","326204000.0","179868000.0"
"2015","163453","25240500.0","28050000.0","204917000.0","99754400.0"
"2015","163462","56482.0","48144600.0","66921900.0","24978400.0"
"2015","163532","39587.0","","12082800.0","3771860.0"
"2015","163541","0.0","","","1273270.0"
"2015","163578","32886.0","39303700.0","47859100.0","20519000.0"
"2015","163657","30460.0","4183630.0","129378000.0","66984900.0"
"2015","163736","0.0","","7078260.0","2844380.0"
"2015","163754","0.0","","","506437.0"
"2015","163815","0.0","","","601996.0"
"2015","163851","1290360.0","56137000.0","155140000.0","77228200.0"
"2015","163912","417919.0","32733900.0","65536000.0","25845400.0"
"2015","163976","0.0","89799700.0","29256200.0","11135000.0"
"2015","164058","0.0","","5709870.0","1974940.0"
"2015","164076","5653450.0","70533100.0","380504000.0","174601000.0"
"2015","164085","7436.0","673115.0","12201100.0","7005010.0"
"2015","164146","0.0","33370200.0","29038800.0","11592900.0"
"2015","164155","9824920.0","223345000.0","","213906000.0"
"2015","164173","0.0","79078700.0","97161800.0","43015300.0"
"2015","164216","0.0","204241000.0","67210700.0","25716100.0"
"2015","164270","86000.0","115530000.0","64685000.0","26536000.0"
"2015","164313","0.0","13203000.0","32322800.0","13802000.0"
"2015","164368","228722.0","","44920000.0","20056700.0"
"2015","164438","0.0","","11171200.0","5392300.0"
"2015","164447","0.0","15500900.0","51679600.0","21731300.0"
"2015","164465","4561800.0","2193510000.0","180208000.0","74731300.0"
"2015","164474","0.0","19109100.0","7871630.0","3369840.0"
"2015","164492","0.0","4266440.0","24632100.0","9005810.0"
"2015","164535","0.0","","","483028.0"
"2015","164562","0.0","101064000.0","68022400.0","29450800.0"
"2015","164580","2944710.0","348629000.0","187882000.0","86200100.0"
"2015","164599","0.0","","","351500.0"
"2015","164614","0.0","","2136600.0","943936.0"
"2015","164632","0.0","41457500.0","44521500.0","22367500.0"
"2015","164641","0.0","","18038100.0","8020780.0"
"2015","164678","0.0","","","611882.0"
"2015","164720","0.0","4585360.0","43848900.0","18368900.0"
"2015","164739","3115000.0","265345000.0","196313000.0","89837000.0"
"2015","164748","0.0","327745000.0","220747000.0","104077000.0"
"2015","164775","0.0","5938060.0","26283500.0","14443000.0"
"2015","164845","0.0","","","768503.0"
"2015","164872","0.0","10542000.0","18277700.0","9924920.0"
"2015","164915","35000.0","","1580670.0","1426450.0"
"2015","164924","34691900.0","2258600000.0","732942000.0","353525000.0"
"2015","164933","0.0","13842300.0","27571100.0","13885100.0"
"2015","164988","170341000.0","1644120000.0","1669210000.0","737846000.0"
"2015","165015","54758000.0","915087000.0","327721000.0","163845000.0"
"2015","165024","0.0","36082000.0","191535000.0","105082000.0"
"2015","165033","0.0","4825760.0","69279600.0","43244700.0"
"2015","165060","0.0","","","3428050.0"
"2015","165112","0.0","3062570.0","92833800.0","45642500.0"
"2015","165167","0.0","14451700.0","27858900.0","15428400.0"
"2015","165194","0.0","5567810.0","32571100.0","20213400.0"
"2015","165255","0.0","","","1136560.0"
"2015","165264","0.0","2613360.0","11440600.0","6660020.0"
"2015","165334","7666000.0","403722000.0","103025000.0","51773900.0"
"2015","165495","0.0","","859653.0","543988.0"
"2015","165529","0.0","96643200.0","76448500.0","35885700.0"
"2015","165556","0.0","","","1268510.0"
"2015","165574","0.0","39728900.0","37129500.0","13945000.0"
"2015","165608","0.0","","","481666.0"
"2015","165635","0.0","","","2110590.0"
"2015","165644","0.0","16206300.0","23738300.0","10224200.0"
"2015","165662","1733370.0","149220000.0","173887000.0","67353500.0"
"2015","165671","0.0","97348200.0","63549500.0","23105300.0"
"2015","165699","0.0","64555600.0","86002400.0","37520700.0"
"2015","165705","0.0","65769100.0","6852040.0","2932600.0"
"2015","165750","0.0","","","283652.0"
"2015","165802","0.0","","24105600.0","9989960.0"
"2015","165820","1373.0","13209100.0","89430800.0","42569600.0"
"2015","165866","1838960.0","33664100.0","90986700.0","43579300.0"
"2015","165884","0.0","4818980.0","10508400.0","5615490.0"
"2015","165936","156529.0","44316100.0","64195800.0","25802800.0"
"2015","165945","336272.0","54082600.0","25416200.0","12926700.0"
"2015","165981","6199.0","","26705800.0","14894900.0"
"2015","166009","0.0","","","1308710.0"
"2015","166018","3398430.0","46107000.0","56527800.0","26448100.0"
"2015","166027","875900000.0","37615500000.0","4463090000.0","1710770000.0"
"2015","166045","0.0","2225300.0","9990540.0","5717110.0"
"2015","166054","0.0","24354400.0","12718100.0","5122210.0"
"2015","166124","695774.0","721671000.0","165926000.0","74063100.0"
"2015","166133","0.0","5115470.0","62793300.0","34941200.0"
"2015","166294","0.0","","","196582.0"
"2015","166319","0.0","","","181455.0"
"2015","166328","0.0","","","186352.0"
"2015","166391","106245.0","39840900.0","56067600.0","24099100.0"
"2015","166407","0.0","","","4254290.0"
"2015","166452","0.0","","99127800.0","48029800.0"
"2015","166489","0.0","6523530.0","7713200.0","4066460.0"
"2015","166498","0.0","","","272427.0"
"2015","166513","55691000.0","74054000.0","390360000.0","181011000.0"
"2015","166586","0.0","","","170429.0"
"2015","166595","0.0","","","245046.0"
"2015","166629","132309000.0","303984000.0","1061030000.0","503725000.0"
"2015","166638","43702000.0","78669000.0","381298000.0","197989000.0"
"2015","166647","0.0","4982920.0","39781700.0","24455400.0"
"2015","166656","28649.0","578158000.0","140363000.0","66160800.0"
"2015","166665","4787590.0","319292000.0","111549000.0","40816100.0"
"2015","166674","0.0","15704200.0","67503400.0","32531100.0"
"2015","166683","1338500000.0","13474700000.0","3111120000.0","1253350000.0"
"2015","166692","0.0","13928800.0","59558000.0","23233100.0"
"2015","166708","264091000.0","194251000.0","797183000.0","318547000.0"
"2015","166717","0.0","832647.0","22069200.0","13098900.0"
"2015","166805","0.0","","","426684.0"
"2015","166823","0.0","1601690.0","71737000.0","35768900.0"
"2015","166850","360835.0","51275200.0","91442600.0","40077600.0"
"2015","166869","3810000.0","39412000.0","43343000.0","23529200.0"
"2015","166887","0.0","","77822500.0","44855000.0"
"2015","166911","0.0","704245.0","10249800.0","4957750.0"
"2015","166939","2763440.0","703011000.0","137667000.0","64498700.0"
"2015","166948","0.0","15952600.0","39771300.0","14595300.0"
"2015","166957","0.0","3409180.0","50002400.0","28663300.0"
"2015","166975","0.0","","","779090.0"
"2015","166984","0.0","25032000.0","20534200.0","11240500.0"
"2015","167039","0.0","","","82706.0"
"2015","167057","0.0","115565000.0","41203200.0","22097000.0"
"2015","167093","1102380.0","15297700.0","23471900.0","12440000.0"
"2015","167181","217071.0","","4261730.0","2263470.0"
"2015","167215","0.0","87831600.0","20741400.0","11180800.0"
"2015","167224","0.0","","","1358490.0"
"2015","167251","0.0","2100000.0","18770400.0","6485390.0"
"2015","167260","0.0","9700530.0","35095900.0","12653100.0"
"2015","167288","0.0","11814800.0","47010300.0","22788900.0"
"2015","167297","0.0","","","2410640.0"
"2015","167312","0.0","6945960.0","64944400.0","36976200.0"
"2015","167321","0.0","","29723100.0","5378540.0"
"2015","167358","102204000.0","743032000.0","996069000.0","441814000.0"
"2015","167376","0.0","4218100.0","62174900.0","33473600.0"
"2015","167394","0.0","8049950.0","25314600.0","11873100.0"
"2015","167455","0.0","9042870.0","17570100.0","6256100.0"
"2015","167464","0.0","7118430.0","3298720.0","1327140.0"
"2015","167525","0.0","","29435800.0","16235200.0"
"2015","167534","0.0","3594460.0","81119900.0","42813400.0"
"2015","167598","0.0","35828300.0","45525600.0","22612800.0"
"2015","167631","0.0","3858430.0","29127900.0","14472700.0"
"2015","167677","0.0","13119600.0","6963560.0","2084250.0"
"2015","167729","0.0","19221300.0","158749000.0","87031600.0"
"2015","167738","0.0","","24762500.0","8030870.0"
"2015","167783","277745.0","186030000.0","139922000.0","57990200.0"
"2015","167792","0.0","8541580.0","20946700.0","9155540.0"
"2015","167835","5756920.0","1781760000.0","222384000.0","98576600.0"
"2015","167871","0.0","","","1583170.0"
"2015","167899","0.0","64406700.0","110079000.0","40791000.0"
"2015","167905","0.0","929159.0","69836200.0","31742500.0"
"2015","167987","19479000.0","50374400.0","225308000.0","108637000.0"
"2015","167996","393001.0","188639000.0","90799300.0","39502000.0"
"2015","168005","0.0","185813000.0","215266000.0","97108900.0"
"2015","168032","0.0","","","122531.0"
"2015","168148","140575000.0","1593020000.0","812338000.0","383926000.0"
"2015","168218","11168000.0","1881030000.0","213677000.0","96103000.0"
"2015","168227","0.0","89739700.0","107960000.0","45271400.0"
"2015","168254","0.0","66201700.0","104637000.0","51093300.0"
"2015","168263","0.0","6398480.0","109478000.0","43820600.0"
"2015","168281","0.0","194729000.0","76986600.0","33728800.0"
"2015","168290","0.0","53868700.0","43898000.0","19554300.0"
"2015","168342","0.0","2265860000.0","221675000.0","96627300.0"
"2015","168421","29977000.0","435867000.0","234489000.0","102575000.0"
"2015","168430","0.0","12309100.0","90643300.0","44396500.0"
"2015","168528","0.0","31441200.0","44724600.0","16071400.0"
"2015","168546","388030.0","181488000.0","55025600.0","19784700.0"
"2015","168555","0.0","","","145495.0"
"2015","168573","0.0","","","1859030.0"
"2015","168591","0.0","114762000.0","46783100.0","19168100.0"
"2015","168607","0.0","2861600.0","19121600.0","9155510.0"
"2015","168740","1308190.0","52308400.0","102522000.0","39944900.0"
"2015","168786","0.0","38163100.0","36883900.0","15180500.0"
"2015","168847","0.0","257412000.0","200012000.0","84870000.0"
"2015","168883","0.0","8811350.0","23921200.0","9908920.0"
"2015","168892","0.0","","","246226.0"
"2015","169071","0.0","","","53770.0"
"2015","169080","4038340.0","128436000.0","124676000.0","52649600.0"
"2015","169099","40158.0","41829500.0","10894000.0","4120040.0"
"2015","169187","0.0","","","1696640.0"
"2015","169220","0.0","4440.0","3130890.0","1971320.0"
"2015","169248","13501700.0","","457167000.0","199575000.0"
"2015","169275","0.0","40120000.0","96796300.0","40686500.0"
"2015","169284","0.0","","","1113140.0"
"2015","169327","0.0","1121680.0","7776500.0","3486800.0"
"2015","169363","0.0","6986640.0","18458000.0","6560210.0"
"2015","169424","0.0","45468200.0","9674680.0","2964160.0"
"2015","169442","0.0","58363800.0","53372800.0","19081300.0"
"2015","169479","0.0","20475700.0","112361000.0","42971100.0"
"2015","169503","0.0","","","500250.0"
"2015","169521","0.0","19485800.0","94023500.0","40144500.0"
"2015","169576","0.0","","","696415.0"
"2015","169628","0.0","29294400.0","25437000.0","13810400.0"
"2015","169655","0.0","","13746600.0","6427360.0"
"2015","169716","1321030.0","43908400.0","141561000.0","73395700.0"
"2015","169761","0.0","","","18567900.0"
"2015","169798","4138850.0","65695100.0","353618000.0","167084000.0"
"2015","169910","495588.0","48523500.0","252619000.0","121889000.0"
"2015","169947","0.0","","","187458.0"
"2015","169974","0.0","","12370200.0","5454670.0"
"2015","169983","4424480.0","80958600.0","54934800.0","25987900.0"
"2015","169992","0.0","3733140.0","13136500.0","5647340.0"
"2015","170000","0.0","","9157320.0","3507920.0"
"2015","170037","0.0","7431740.0","41961900.0","16902200.0"
"2015","170055","0.0","32941600.0","137348000.0","58461400.0"
"2015","170082","8720570.0","104413000.0","428611000.0","188714000.0"
"2015","170091","0.0","538720.0","3736310.0","1631320.0"
"2015","170240","0.0","","109538000.0","43726100.0"
"2015","170286","0.0","493509000.0","108074000.0","35778300.0"
"2015","170301","4737640.0","203273000.0","108231000.0","48322700.0"
"2015","170417","0.0","","5560820.0","1923700.0"
"2015","170444","0.0","10016700.0","49783800.0","20522800.0"
"2015","170532","0.0","219847000.0","51823900.0","24208300.0"
"2015","170541","0.0","1210090.0","77410800.0","30949300.0"
"2015","170550","0.0","","54241900.0","23982600.0"
"2015","170587","0.0","2000000.0","19515500.0","7818420.0"
"2015","170611","0.0","","","1097280.0"
"2015","170620","0.0","8879360.0","38250400.0","14403700.0"
"2015","170639","970972.0","21636000.0","50369300.0","20333800.0"
"2015","170657","0.0","9229080.0","133393000.0","55765700.0"
"2015","170675","1343120.0","47859700.0","63142700.0","28614100.0"
"2015","170736","0.0","","","218113.0"
"2015","170790","0.0","20413100.0","159485000.0","66966200.0"
"2015","170806","96035.0","37645100.0","44253100.0","24730300.0"
"2015","170842","0.0","1755760.0","25591500.0","10294300.0"
"2015","170967","83109.0","2937140.0","13299300.0","3377830.0"
"2015","170976","806449000.0","9809700000.0","6497560000.0","3049210000.0"
"2015","171012","0.0","","","1330010.0"
"2015","171100","389793000.0","2671410000.0","2203620000.0","1051790000.0"
"2015","171128","57909100.0","96183900.0","239157000.0","117283000.0"
"2015","171137","4006000.0","43659000.0","130689000.0","72007000.0"
"2015","171146","712000.0","98749000.0","122648000.0","65500000.0"
"2015","171155","0.0","674353.0","32267000.0","12685600.0"
"2015","171225","0.0","3975500.0","31927300.0","14509900.0"
"2015","171234","0.0","13780700.0","16846300.0","7080700.0"
"2015","171261","0.0","","","662825.0"
"2015","171304","0.0","462097.0","40690200.0","15703300.0"
"2015","171322","0.0","","","3061550.0"
"2015","171395","0.0","3848780.0","21053700.0","6851790.0"
"2015","171456","1087820.0","15087300.0","163643000.0","64503600.0"
"2015","171465","0.0","","","327624.0"
"2015","171483","0.0","11455900.0","58747400.0","23199300.0"
"2015","171492","0.0","34638000.0","68990200.0","26679400.0"
"2015","171535","0.0","1582810.0","188705000.0","77331700.0"
"2015","171571","12283800.0","84026400.0","307651000.0","145849000.0"
"2015","171599","0.0","17561000.0","18926900.0","6761100.0"
"2015","171775","0.0","","","217614.0"
"2015","171881","0.0","8127460.0","6445250.0","2681400.0"
"2015","171988","0.0","","","639837.0"
"2015","171997","0.0","","","823856.0"
"2015","172015","0.0","","","940756.0"
"2015","172033","0.0","14215700.0","8193740.0","3315710.0"
"2015","172051","1109480.0","74552300.0","139006000.0","60151100.0"
"2015","172200","504760.0","7224000.0","98494100.0","45642300.0"
"2015","172264","0.0","10904700.0","34531500.0","15422300.0"
"2015","172291","0.0","8343340.0","33717900.0","14075200.0"
"2015","172307","0.0","11237900.0","26208100.0","10947500.0"
"2015","172325","0.0","","","4275910.0"
"2015","172334","0.0","13311300.0","51655600.0","27234500.0"
"2015","172422","0.0","","","4137950.0"
"2015","172440","0.0","4874990.0","13113600.0","5271130.0"
"2015","172477","0.0","25934500.0","54584300.0","21323100.0"
"2015","172495","0.0","","","2668560.0"
"2015","172608","0.0","7411330.0","28703600.0","11727200.0"
"2015","172617","0.0","17138500.0","116345000.0","53683800.0"
"2015","172635","0.0","","149630000.0","48469400.0"
"2015","172644","178785000.0","292312000.0","855906000.0","453624000.0"
"2015","172671","0.0","415503.0","16364800.0","6323680.0"
"2015","172680","0.0","","","241243.0"
"2015","172699","21280400.0","330052000.0","542337000.0","223463000.0"
"2015","172705","0.0","42476300.0","11018500.0","4058460.0"
"2015","172802","0.0","","","96424.0"
"2015","172866","0.0","","1704790.0","564248.0"
"2015","172918","508000.0","","24039000.0","11873000.0"
"2015","172927","0.0","","","1000000.0"
"2015","172954","0.0","","18526000.0","9406000.0"
"2015","172963","0.0","","56213000.0","28256000.0"
"2015","173045","0.0","40463600.0","73204900.0","35163000.0"
"2015","173063","0.0","","28737000.0","15433000.0"
"2015","173115","55000.0","","10004000.0","4724000.0"
"2015","173124","267000.0","19300000.0","72556000.0","35416000.0"
"2015","173142","0.0","43004800.0","17818300.0","6598630.0"
"2015","173160","0.0","31518900.0","99685300.0","39967700.0"
"2015","173179","0.0","","","3668810.0"
"2015","173203","5000.0","","36381000.0","17083000.0"
"2015","173258","4210260.0","783456000.0","127691000.0","56172300.0"
"2015","173300","319363.0","110992000.0","83028800.0","36782900.0"
"2015","173328","0.0","28549000.0","47299900.0","19597900.0"
"2015","173416","7000.0","","29951000.0","14942000.0"
"2015","173452","0.0","11802600.0","18966500.0","6922400.0"
"2015","173461","341000.0","","40888000.0","19520000.0"
"2015","173470","0.0","","","107269.0"
"2015","173489","0.0","","2776370.0","1365030.0"
"2015","173559","7000.0","","53887000.0","26725000.0"
"2015","173629","0.0","","52195900.0","17894600.0"
"2015","173638","29000.0","","27098000.0","13691000.0"
"2015","173647","123934.0","141801000.0","85464100.0","38579800.0"
"2015","173665","182657.0","93035600.0","89460600.0","41980800.0"
"2015","173683","26466.0","","","777723.0"
"2015","173708","0.0","","51647000.0","26485000.0"
"2015","173726","0.0","","","99060.0"
"2015","173735","0.0","","17664000.0","8628000.0"
"2015","177083","0.0","4572820.0","3350120.0","679814.0"
"2015","173744","0.0","","","3195520.0"
"2015","173799","0.0","","37011000.0","20070000.0"
"2015","173805","31000.0","","14183000.0","6759000.0"
"2015","173887","0.0","","19690200.0","5450740.0"
"2015","173896","0.0","89369300.0","19065800.0","7834510.0"
"2015","173902","1873000.0","777358000.0","105913000.0","48048000.0"
"2015","173911","0.0","","32326000.0","17509000.0"
"2015","173920","2218000.0","38102000.0","211587000.0","108240000.0"
"2015","173939","0.0","","","33449200.0"
"2015","173957","16252.0","85100000.0","","6176400.0"
"2015","173966","0.0","85100000.0","","10699600.0"
"2015","173984","0.0","","19315200.0","8743420.0"
"2015","173993","0.0","","12806000.0","6281000.0"
"2015","174020","248000.0","2754000.0","80604000.0","44998000.0"
"2015","174066","818241000.0","3113770000.0","3002220000.0","1424870000.0"
"2015","174075","513447.0","15811000.0","34926100.0","15918400.0"
"2015","174118","0.0","","3276320.0","911108.0"
"2015","174127","0.0","51217600.0","19948000.0","10186700.0"
"2015","174136","0.0","","68786000.0","34861000.0"
"2015","174154","0.0","","5057650.0","2079620.0"
"2015","174190","0.0","","","1230320.0"
"2015","174206","0.0","167503.0","2680100.0","1017900.0"
"2015","174233","24513000.0","154535000.0","225555000.0","107791000.0"
"2015","174251","1267940.0","12783400.0","50340300.0","22132100.0"
"2015","174279","0.0","","50222000.0","19300300.0"
"2015","174321","0.0","","","350709.0"
"2015","174358","287000.0","11321000.0","96776000.0","47800000.0"
"2015","174376","5000.0","","49828000.0","26339000.0"
"2015","174385","0.0","","","932119.0"
"2015","174394","0.0","","9603510.0","2266280.0"
"2015","174428","162000.0","","67210000.0","34981000.0"
"2015","174437","0.0","3287510.0","25194000.0","9921250.0"
"2015","174473","25000.0","","30659000.0","15730000.0"
"2015","174491","0.0","16496600.0","72222900.0","30624900.0"
"2015","174507","1206940.0","1345930.0","29330500.0","14959300.0"
"2015","174525","0.0","662363.0","3184510.0","1640390.0"
"2015","174570","23000.0","","15068000.0","7305000.0"
"2015","174604","8000.0","","4291000.0","2038000.0"
"2015","174738","0.0","","52186000.0","25689000.0"
"2015","174747","0.0","57787700.0","63590700.0","31267800.0"
"2015","174756","9000.0","","37620000.0","19280000.0"
"2015","174783","3582000.0","18645000.0","203495000.0","109778000.0"
"2015","174792","0.0","169513000.0","73867400.0","33037500.0"
"2015","174817","78741.0","56151200.0","72408000.0","34071200.0"
"2015","174844","1880350.0","456240000.0","117458000.0","49727100.0"
"2015","174862","0.0","7667080.0","18382000.0","7065360.0"
"2015","174899","0.0","69406700.0","74621700.0","36692100.0"
"2015","174914","834930.0","393552000.0","248986000.0","126957000.0"
"2015","174978","0.0","","","556720.0"
"2015","175005","5066480.0","80333300.0","93546900.0","46366900.0"
"2015","175014","0.0","","62315200.0","25138200.0"
"2015","175041","142000.0","","48735000.0","23513000.0"
"2015","175078","25000.0","3181000.0","48240000.0","24002000.0"
"2015","175120","0.0","","","2906090.0"
"2015","175139","0.0","10807200.0","4783660.0","2665160.0"
"2015","175157","13000.0","","8309000.0","4139000.0"
"2015","175227","118968.0","21638800.0","25045100.0","11167300.0"
"2015","175236","0.0","","38993000.0","19651000.0"
"2015","175263","6000.0","","20950000.0","10904000.0"
"2015","175272","287000.0","20556000.0","137226000.0","65432000.0"
"2015","175281","0.0","25183600.0","26361600.0","13071700.0"
"2015","175315","0.0","","73655000.0","39652000.0"
"2015","175342","8274350.0","14483700.0","81973600.0","35646900.0"
"2015","175421","0.0","5863330.0","44031100.0","20917300.0"
"2015","175430","0.0","13232200.0","8374940.0","3849750.0"
"2015","175494","0.0","","","337386.0"
"2015","175519","0.0","2073340.0","31475600.0","12778400.0"
"2015","175573","0.0","7756120.0","38198800.0","15438700.0"
"2015","175607","0.0","","","121887.0"
"2015","175616","184226.0","27999000.0","65481200.0","26689700.0"
"2015","175643","0.0","5995260.0","27547300.0","11154400.0"
"2015","175652","0.0","342954.0","51217500.0","18439300.0"
"2015","175698","0.0","","","13386.0"
"2015","175722","0.0","","","168500.0"
"2015","175786","0.0","47024.0","133757000.0","56443000.0"
"2015","175810","0.0","5438770.0","52127700.0","21879900.0"
"2015","175829","0.0","6970950.0","71274800.0","26202500.0"
"2015","175856","21466200.0","16775000.0","196999000.0","79510300.0"
"2015","175883","0.0","7424520.0","51515800.0","17935400.0"
"2015","175935","0.0","12686400.0","36084300.0","16175900.0"
"2015","175980","0.0","117903000.0","37729500.0","16010800.0"
"2015","175999","0.0","","75788300.0","8527450.0"
"2015","176008","0.0","10000.0","29480700.0","13894800.0"
"2015","176017","83048500.0","606386000.0","1794780000.0","842713000.0"
"2015","176035","657290.0","3813640.0","50768900.0","20081800.0"
"2015","176044","11998.0","1579040.0","53524500.0","21175300.0"
"2015","176053","0.0","72466800.0","78567400.0","35485800.0"
"2015","176062","0.0","","","233300.0"
"2015","176071","0.0","4400850.0","109415000.0","38532200.0"
"2015","176080","160941000.0","449106000.0","640512000.0","293654000.0"
"2015","176169","0.0","3112680.0","34992900.0","15071200.0"
"2015","176178","0.0","6803900.0","74595500.0","31382000.0"
"2015","176239","0.0","31015.0","50875600.0","19043400.0"
"2015","176318","0.0","32349900.0","17302700.0","6342500.0"
"2015","176336","0.0","","493010.0","493010.0"
"2015","176354","0.0","1392290.0","24151900.0","10067200.0"
"2015","176372","46660400.0","86828600.0","327053000.0","134181000.0"
"2015","176390","0.0","","","536511.0"
"2015","176406","1868990.0","11912300.0","25152300.0","8749300.0"
"2015","176451","0.0","728587.0","1446320.0","744827.0"
"2015","176479","0.0","15633200.0","50999300.0","20347800.0"
"2015","176600","0.0","","2434440.0","1409860.0"
"2015","176619","0.0","2452890.0","","2320710.0"
"2015","176628","0.0","9213100.0","29784600.0","14137000.0"
"2015","176637","0.0","","6867980.0","2553080.0"
"2015","176664","0.0","164949.0","6670990.0","3254840.0"
"2015","176716","0.0","","","975000.0"
"2015","176770","0.0","4876440.0","","6965830.0"
"2015","176789","0.0","727074.0","4526980.0","2595360.0"
"2015","176798","0.0","","","1240450.0"
"2015","176910","0.0","1053000.0","4402680.0","1820340.0"
"2015","176947","0.0","35787000.0","32136100.0","15620300.0"
"2015","176965","516281.0","39341600.0","188423000.0","82612100.0"
"2015","176983","0.0","","","1286590.0"
"2015","176992","0.0","","","177823.0"
"2015","177038","179549.0","18778900.0","12935000.0","5683370.0"
"2015","177056","0.0","","","839696.0"
